seen_webtoon,recom_webtoon,cosine_sim
408,1488,0.9900543640924266
408,878,0.9898549234009196
408,629,0.9897561614269472
409,317,0.9530372310204884
409,65,0.9391817744975228
409,35,0.9312069907609924
409,1091,0.9310538820681004
409,1309,0.9291410873760362
409,131,0.928348996473906
409,282,0.9237697022166464
409,608,0.9235701362315136
409,485,0.9215623306700892
410,1241,0.9864857014027104
410,755,0.9791868509652912
410,730,0.9758054056833816
410,164,0.9746654318943272
410,703,0.9705529420348172
410,643,0.9687768823039408
410,1190,0.9687061468048224
410,186,0.9665813687017336
410,255,0.9629627960073202
411,1526,0.95453938702106
411,464,0.9527843831164494
411,75,0.9521208051761816
411,1240,0.9418100962386464
411,99,0.940123058802772
411,1074,0.9387290004235636
411,1478,0.9382945177721154
411,1090,0.9372790267373448
411,329,0.936499061679556
412,714,0.9783130339014544
412,1124,0.9779598829676516
412,342,0.9776696072297067
412,1017,0.9775712716351792
412,983,0.9771629139419036
412,740,0.97634505270938
412,1062,0.9757229990592604
412,749,0.9755068894345748
412,913,0.9753982504950716
413,360,0.9808891056030272
413,936,0.9782264661501496
413,1116,0.976154010874276
413,547,0.9751026578387232
413,597,0.9720244102697756
413,961,0.9695436599700596
413,1302,0.9693780585878315
413,387,0.968984488177348
413,633,0.9678519185836992
414,1010,0.9960919491714318
414,1111,0.9956139464538564
414,1029,0.9930985834956046
414,1487,0.9919192759132568
414,1447,0.9876752979106924
414,1004,0.9869197042269776
414,1297,0.9868751723025746
414,684,0.9859780202885396
414,1211,0.9857245414475354
415,722,0.9734142276784143
415,160,0.9723389856347686
415,476,0.9648105732525534
415,663,0.9605046785713384
415,15,0.959157390442976
415,97,0.9587990919839182
415,333,0.9573607142696
415,213,0.9555086057370203
415,900,0.9548907974049136
416,615,0.9907434405973998
416,425,0.9816312387308876
416,692,0.9776079136342536
416,1343,0.9766270376477588
416,1450,0.9764235941958808
416,122,0.975815952912194
416,721,0.9757692877313136
416,1211,0.9751937100090742
416,1399,0.9750553603128594
417,548,0.9881559455710608
417,858,0.979178954704212
417,1142,0.9750913354828336
417,796,0.972264834471614
417,1506,0.9685048945641288
417,551,0.9646744295108286
417,1368,0.9600269938838388
417,1557,0.9573179665686664
417,683,0.9563393489704132
418,1383,0.9693074423873568
418,720,0.9664260972811852
418,422,0.9654572662460216
418,1511,0.9632520073358716
418,1216,0.9630217554411604
418,963,0.9628596276626332
418,512,0.9603961585455922
418,1055,0.95958037770263
418,14,0.9589416959118952
419,1109,0.9985381644810952
419,916,0.994701164804701
419,1501,0.994655069279514
419,1057,0.993079561751378
419,790,0.9930054340327128
419,1064,0.9914682171005352
419,686,0.99123800400123
419,1353,0.9901787167430708
419,523,0.9894570564993532
420,337,0.9986361303818924
420,344,0.9573146081932142
420,284,0.9556816561303344
420,586,0.9549044893062552
420,623,0.9536419759494073
420,244,0.9472856838180844
420,73,0.94536716551931
420,97,0.943585817380983
420,383,0.9427301398710404
421,1018,0.9623385587613322
421,361,0.954869339416858
421,388,0.9488312098857988
421,48,0.9455427592122247
421,1227,0.941804382269282
421,1138,0.93920991883178
421,1128,0.9390636439646484
421,413,0.9389446388705917
421,1036,0.9382640244193016
422,418,0.9654572662460216
422,706,0.9642490910463478
422,673,0.956612053427902
422,1301,0.9553806355374626
422,1002,0.9528179872845932
422,14,0.9509250261736304
422,631,0.950921000270062
422,512,0.9507607537874884
422,616,0.950398316846116
423,155,0.952225910737546
423,922,0.9484534828003444
423,613,0.945529715554706
423,885,0.94281710936934
423,363,0.9394662397487508
423,1020,0.9384010313128583
423,371,0.9376159341367508
423,866,0.9376127732450468
423,268,0.934309126112959
424,515,0.9914966279545372
424,1064,0.9910393931883132
424,419,0.985731742234577
424,141,0.9856159120122994
424,1109,0.9846661093031795
424,686,0.9842819753168204
424,328,0.9827965990605628
424,711,0.9817415068615212
424,773,0.981585273403233
425,830,0.9833059967797362
425,1503,0.9824870373887348
425,316,0.9819991620871372
425,416,0.9816312387308876
425,1117,0.9810063855635875
425,1402,0.9805842910974496
425,757,0.9804460250915488
425,1453,0.9803860173650618
425,122,0.9798336103019556
426,591,0.9914513262597058
426,219,0.9892061485670552
426,891,0.985650691564747
426,220,0.9836075631017344
426,1080,0.9831432125163274
426,1209,0.9825520836160372
426,887,0.9822104517715088
426,684,0.9798275877120298
426,1341,0.9797195714343544
427,914,0.9814434185530864
427,761,0.965372590672577
427,653,0.9586432381339518
427,461,0.9581901894667136
427,507,0.9551228975608568
427,245,0.9550286411456468
427,1189,0.9546202653826036
427,788,0.953906907497729
427,646,0.9514922620420608
428,347,0.9954006205572248
428,118,0.9926718084179404
428,964,0.9911564440197692
428,332,0.9892750674458594
428,924,0.9883827070215976
428,1081,0.9872837498408664
428,223,0.9867613734808368
428,818,0.9858945458057248
428,474,0.985031148919454
429,821,0.9649171369644738
429,1251,0.9466990782260096
429,1541,0.946331598885196
429,1290,0.94415810257312
429,431,0.9436236404652382
429,1161,0.9422993334219194
429,1540,0.9415244823192896
429,1139,0.9326653809372892
429,1546,0.9325018416050884
430,843,0.9668859792979926
430,376,0.9640258539906414
430,331,0.9607554541283952
430,941,0.9443298463675812
430,279,0.942036999078926
430,675,0.9334521068822976
430,137,0.9287517114723288
430,1112,0.9273264199251524
430,457,0.9195743701357422
431,1541,0.9765104072788486
431,1540,0.9740636050645084
431,1559,0.9693573173894848
431,999,0.9618724167161252
431,429,0.9436236404652382
431,821,0.9403035893279956
431,528,0.9375130148296814
431,1367,0.9366414308814912
431,1251,0.9364249971038948
432,1031,0.986047204824816
432,271,0.9848213542723542
432,499,0.9829654204844828
432,455,0.9827505568317412
432,1002,0.9815388884116716
432,677,0.978111017213404
432,734,0.9756118839713545
432,566,0.975543599243475
432,580,0.9750354191892834
433,817,0.904315904013416
433,549,0.8954695993918598
433,667,0.884457479873503
433,144,0.8610753045251497
433,552,0.8595554949405984
433,945,0.8476775268853012
433,397,0.8434173532998577
433,729,0.8412669300144333
433,219,0.8349486728353385
434,249,0.9770866124693532
434,1228,0.960899358754197
434,1438,0.9515164044165442
434,587,0.9500365757226024
434,394,0.94022864512514
434,238,0.9381430327258184
434,1407,0.9325233636558008
434,171,0.9233353359943456
434,1482,0.922391229060712
435,1052,0.9721996526073446
435,179,0.9549261727283732
435,307,0.9539463325938164
435,1136,0.9430235974178992
435,445,0.93852895001158
435,691,0.9370316992344032
435,1100,0.9368381703705764
435,111,0.9366732445214776
435,525,0.9364837267597812
436,315,0.9584590166421052
436,306,0.956320857435948
436,307,0.9520856613335752
436,475,0.949299375727174
436,197,0.9482154436793616
436,244,0.9474772636256849
436,344,0.9456768761504508
436,332,0.9455976194115876
436,15,0.9447344821890118
437,145,0.9710214917432788
437,795,0.9664856133092012
437,1170,0.965555693454174
437,699,0.9653435269874356
437,375,0.965098736898838
437,439,0.9644733533645728
437,615,0.9636180462860772
437,1311,0.9620639135691832
437,722,0.959300181196456
438,1271,0.9978725226709528
438,405,0.9975354275717871
438,834,0.9943650216272112
438,382,0.9935462201229464
438,374,0.9926596719241128
438,1150,0.9764881495292744
438,481,0.9722090434077972
438,759,0.967471660576214
438,133,0.96637675719947
439,795,0.9820706351119912
439,1470,0.981459201246776
439,1311,0.97811664518105
439,1500,0.978049567163685
439,1481,0.9746495939833691
439,1450,0.9743599965680786
439,1211,0.9742705104245736
439,870,0.9742466711206867
439,752,0.9739164349759828
440,473,0.97206113774363
440,1468,0.9706101862461392
440,903,0.9660732246552994
440,296,0.9654565738223962
440,443,0.9645396107313102
440,925,0.9631088831705268
440,398,0.9630635857677896
440,650,0.9597307072738152
440,390,0.955820800388094
441,85,0.996894455723686
441,845,0.9954249170842316
441,1062,0.9934904998622992
441,749,0.992305434778028
441,775,0.9902042515573746
441,861,0.9891570510545324
441,714,0.9883976611869064
441,342,0.9871058054194224
441,384,0.9863982523769984
442,694,0.981334873488568
442,569,0.9493123178310524
442,750,0.9403094564515386
442,671,0.934005816255326
442,1177,0.9333760356052356
442,224,0.9292856986127592
442,595,0.9280935335213112
442,488,0.9277087729217696
442,390,0.9250454559210606
443,296,0.9999095685789844
443,398,0.9998426696978732
443,322,0.9970172649842666
443,903,0.985513627955704
443,1468,0.9823097633434004
443,925,0.980956757614569
443,956,0.9784020453187962
443,440,0.9645396107313102
443,795,0.9594647109319052
444,461,0.9742851641845924
444,458,0.9648396322057148
444,914,0.9644136710398704
444,291,0.962345757271986
444,66,0.9526564010127452
444,746,0.950201603773034
444,138,0.9487245086231926
444,837,0.9475563798090054
444,803,0.945552394238072
445,467,0.9546626303753996
445,435,0.93852895001158
445,876,0.9338089318460884
445,307,0.9307099175813256
445,864,0.9284174106067872
445,332,0.9210764418874092
445,1013,0.9204111532506118
445,1015,0.9170047554851593
445,143,0.9169178009941764
446,590,0.9561775824765576
446,1165,0.9415456169452298
446,1182,0.9410997123560992
446,1038,0.9296480834837092
446,144,0.9095162346558676
446,549,0.8938520354202873
446,945,0.8919091254119359
446,552,0.8647786678348826
446,237,0.848575163917579
447,156,0.9893398803902737
447,1156,0.9764322412962124
447,14,0.9757674960525
447,961,0.972180430981594
447,1263,0.9705169325977252
447,1404,0.9685847833508764
447,682,0.9681758965847652
447,326,0.9680336773201552
447,1119,0.9669570453332874
448,1264,0.9968596288549952
448,937,0.9961012760404382
448,1461,0.9949099011024132
448,728,0.9943212879559634
448,1397,0.9923245218467276
448,1214,0.9913937797640382
448,735,0.9911937011730856
448,818,0.9900275671595792
448,490,0.988760556104127
449,103,0.9784566301661084
449,756,0.9732248445852476
449,900,0.9725199926158667
449,22,0.9693110770187352
449,566,0.968083428250657
449,486,0.9679332691505238
449,53,0.965692125608044
449,499,0.9622946733986358
449,455,0.9616247837086912
450,981,0.9639309946961286
450,304,0.9558041804396338
450,535,0.9496910306782048
450,519,0.9473199178210768
450,356,0.942681285183331
450,502,0.9389034524479478
450,559,0.9317097684238708
450,472,0.9277106652056832
450,811,0.9255506338335668
451,104,0.9694313904594568
451,314,0.9657957616008824
451,1253,0.9652922926097952
451,1153,0.9591447968470642
451,674,0.9585461509393128
451,868,0.9577703294418808
451,31,0.9568553108698415
451,989,0.9545772588915298
451,853,0.9531431666058106
452,1188,0.9796251092818468
452,1319,0.9759717763846558
452,1447,0.9754122656191178
452,612,0.9752025425658892
452,1218,0.972527676910196
452,598,0.9664722647315264
452,562,0.965026370306219
452,812,0.9643982566499264
452,318,0.9626780799904368
453,670,0.9823390365767146
453,1014,0.9813910322600318
453,269,0.981204023963657
453,260,0.981160795293154
453,266,0.9808904863567188
453,734,0.9807092287993556
453,392,0.9806041262683622
453,838,0.9803110078904356
453,687,0.9798985731335106
454,577,0.9779833135752992
454,154,0.970026786247766
454,252,0.9616656146179562
454,401,0.9582717122709964
454,462,0.9560873853830142
454,1114,0.9485428509749116
454,725,0.9455021049499006
454,893,0.941426663709273
454,137,0.939337083973366
455,499,0.9968261412607408
455,432,0.9827505568317412
455,566,0.9790591119149484
455,271,0.9789595795401675
455,1031,0.9767880739872964
455,1002,0.9756257965974164
455,670,0.9740541689378888
455,734,0.9712210953975418
455,520,0.969781736027882
456,719,0.9844954359965224
456,9,0.9703742963027162
456,1242,0.9692074139587502
456,685,0.9691675766512272
456,1373,0.9689780098978896
456,619,0.9660852209454684
456,1191,0.9658170039761076
456,129,0.954636094038533
456,477,0.9524426871804949
457,131,0.9716311600807244
457,585,0.9535062933801683
457,137,0.9505632450156414
457,134,0.9497814705476126
457,35,0.947452794562992
457,279,0.9398680900920044
457,47,0.939181757400082
457,407,0.9328536088350544
457,282,0.9328518279396878
458,803,0.9768279432682164
458,461,0.9763284367618288
458,914,0.9709297730139484
458,1189,0.966087379304834
458,444,0.9648396322057148
458,295,0.960923256274684
458,138,0.95833031574486
458,291,0.9537029582680736
458,875,0.9536293267917986
459,978,0.999094128825207
459,687,0.9825877864573448
459,655,0.982185038216856
459,21,0.9821508604043194
459,966,0.982138185944894
459,627,0.982111175010151
459,1465,0.9820415232656792
459,343,0.9816513775623612
459,856,0.9814732504765518
460,1100,0.996062964558547
460,695,0.9939780490154356
460,1412,0.9932685495568716
460,847,0.9920678597762196
460,1195,0.9913435163653944
460,736,0.9912704041000662
460,463,0.9900180930375944
460,179,0.98986758380137
460,993,0.9890141288744654
461,914,0.9834000177323085
461,458,0.9763284367618288
461,138,0.974357574015826
461,444,0.9742851641845924
461,1189,0.9632601489596876
461,291,0.9602359190482884
461,427,0.9581901894667136
461,746,0.9567350464925648
461,875,0.955299910945472
462,252,0.9883156508238284
462,293,0.9788733332880184
462,468,0.9755369396084176
462,303,0.973645373555757
462,893,0.9657236603316072
462,454,0.9560873853830142
462,836,0.955634831115232
462,229,0.9541566182609869
462,637,0.9519822033002344
463,1357,0.9988017665361808
463,1412,0.9985498154708145
463,1269,0.9975319281325288
463,979,0.9964732777324056
463,695,0.996347424914109
463,1312,0.9962405931250216
463,1336,0.9960056445131188
463,1327,0.9952023094683754
463,1512,0.995038038010784
464,1113,0.9808051286285236
464,1273,0.979698027479492
464,1526,0.9789174836141546
464,1090,0.978871223512542
464,982,0.9755205573856532
464,635,0.9714078936703908
464,614,0.9697906185086752
464,1397,0.9680157336056856
464,740,0.966939611803087
465,90,0.97167134256341
465,157,0.9601791276984928
465,680,0.943781599515494
465,516,0.9379769357777789
465,502,0.9371540928200092
465,806,0.931925390658394
465,299,0.926885644379376
465,702,0.9246397938516052
465,450,0.9236952873210584
466,688,0.9483519844722776
466,750,0.9401063366845744
466,733,0.9323999056389604
466,152,0.921595215586162
466,399,0.9214718111425328
466,276,0.9181654890929613
466,494,0.9088275407250448
466,564,0.9079602653251276
466,589,0.9076892972049414
467,1240,0.9585944313638974
467,445,0.9546626303753996
467,623,0.9508732267633192
467,876,0.9491159037967116
467,1220,0.9476205115891576
467,179,0.9466166428959032
467,1015,0.9457413815680444
467,143,0.9454137136147308
467,1136,0.9415219893568424
468,252,0.9840502363315728
468,893,0.9833578692186764
468,800,0.9765735196740862
468,836,0.9764019653841202
468,462,0.9755369396084176
468,303,0.9746410411032692
468,637,0.9724414474318642
468,229,0.9703965974054652
468,236,0.9668396900630112
469,484,0.9881994570846112
469,557,0.9873868758003618
469,1272,0.9865956254824636
469,1173,0.9864522107115288
469,373,0.9863650354676244
469,1097,0.985837617458869
469,30,0.9858042401669572
469,471,0.9848976826781206
469,784,0.9846987246762062
470,1432,0.9893905831151628
470,1409,0.9889996028788056
470,1084,0.9864908402062602
470,1332,0.9849374409887472
470,1329,0.9833793513283562
470,1523,0.9827250192477944
470,901,0.9826631165220128
470,1163,0.9818767647680602
470,1561,0.9793542423424484
471,557,0.999618077297467
471,30,0.9990607863924555
471,373,0.9989064883434876
471,1097,0.9985033511307734
471,1465,0.997863247950454
471,484,0.9977428574550106
471,1272,0.9966905174175714
471,784,0.9966268295713258
471,251,0.9935175147953508
472,535,0.981408622637144
472,519,0.9795130352065022
472,601,0.9725250355449298
472,318,0.9661452649245348
472,356,0.9636885665629156
472,359,0.9593194528939076
472,585,0.9591881056251232
472,1188,0.9579961530709864
472,981,0.9517741096929624
473,650,0.9889287628262388
473,440,0.97206113774363
473,390,0.9664279672959702
473,1156,0.947539929625384
473,1436,0.9471252430766076
473,925,0.9455212779744406
473,130,0.9443478228306428
473,224,0.9435642205882248
473,958,0.9432582487935408
474,924,0.9957249277368756
474,347,0.9943920596927082
474,818,0.9926374957262856
474,937,0.9891510167183326
474,1264,0.9891217085000364
474,728,0.9890710406517816
474,1214,0.9873827179813914
474,428,0.985031148919454
474,82,0.9804591716982743
475,208,0.9703912866062008
475,15,0.9690743053368036
475,315,0.968979046619258
475,97,0.9648028118608744
475,83,0.9624258890408846
475,754,0.9622019606582624
475,486,0.9621976146079578
475,159,0.9606521885842312
475,658,0.9580475458296134
476,663,0.9912093735114114
476,891,0.991194406779907
476,540,0.9872287444773178
476,591,0.9866524486772212
476,219,0.985926724099895
476,793,0.98306936917346
476,1102,0.9799236633941468
476,1320,0.976792766403431
476,887,0.976446597237728
477,9,0.9634784814605412
477,719,0.9586536948592888
477,176,0.9557878466944386
477,619,0.952957901675341
477,456,0.9524426871804949
477,175,0.9477264256551394
477,129,0.947043542644473
477,1242,0.9433357990026224
477,1191,0.9387089165163824
478,533,0.9736667884440424
478,923,0.9736314932940155
478,1082,0.9729431740395856
478,1104,0.9729343359646592
478,1323,0.9727719043845326
478,969,0.9724017139726588
478,592,0.970461104368766
478,884,0.9701838258680991
478,1372,0.9695629773717932
479,261,0.9604461275394444
479,831,0.9573537246806968
479,521,0.9506044970712186
479,925,0.9423979735711202
479,440,0.941325474889727
479,665,0.9396981883675288
479,650,0.9396877917416284
479,117,0.9394733813461912
479,958,0.9372198680806114
480,165,0.9861669721719246
480,884,0.9751839387127922
480,524,0.973864842840571
480,607,0.97305441954812
480,408,0.9717392248834694
480,1274,0.9670508342316932
480,1210,0.9666784357682702
480,718,0.9660941989811692
480,546,0.9658919881566344
481,382,0.9846309585279702
481,834,0.9779373402649676
481,374,0.975561262999852
481,1271,0.97459322614778
481,405,0.9730315923022704
481,438,0.9722090434077972
481,1150,0.9616127724516847
481,133,0.956108979590831
481,759,0.9535399293485894
482,816,0.9971276258342489
482,579,0.9964387291443424
482,1396,0.991433743572083
482,1298,0.9798382721242436
482,681,0.978100797217287
482,583,0.97696341565427
482,943,0.9751358133530588
482,1134,0.9749686626464424
482,1476,0.9742022474203904
483,744,0.9848664306906584
483,943,0.9798949165719896
483,1067,0.9763858381751724
483,358,0.9747949946823196
483,573,0.9712393056622712
483,760,0.9711302238925484
483,647,0.9702027847898612
483,892,0.9650359840947904
483,934,0.9618999601988958
484,373,0.9987374706711044
484,30,0.998650005800449
484,557,0.9984576475629814
484,1097,0.9983694402116516
484,1272,0.9980667757010432
484,471,0.9977428574550106
484,784,0.997167842913781
484,1465,0.9963573611908774
484,251,0.9960775906361844
485,675,0.9435464933009984
485,137,0.9431660977170369
485,131,0.9425221292842326
485,321,0.9381427259278072
485,1091,0.9380559062478482
485,1157,0.9377727462780816
485,1225,0.9367851117746924
485,653,0.9359649077070592
485,282,0.9355961123447776
486,208,0.9834703802915916
486,271,0.9812553939627902
486,29,0.978937911190594
486,235,0.9785701384823924
486,542,0.9778893155172512
486,15,0.9750608870081902
486,754,0.974148891241906
486,302,0.9739050319809128
486,499,0.9730742189178954
487,561,0.9990167841563584
487,1148,0.9973391081417302
487,236,0.9823248437451592
487,576,0.976048742310352
487,1532,0.9759554786755852
487,800,0.9748574821945536
487,229,0.9671410687104964
487,836,0.9653895797108992
487,893,0.9650503803882168
488,859,0.9937519043153868
488,944,0.9868687608911448
488,400,0.9762516255774534
488,731,0.9713881474040726
488,553,0.9685023039454004
488,192,0.9682103035362164
488,108,0.9654140626381104
488,1156,0.9590517166609732
488,370,0.955299746962934
489,1159,0.9955542494357288
489,550,0.9899000228075336
489,1391,0.986208488114197
489,1027,0.9820956846130212
489,1068,0.981619864566568
489,780,0.9812747355123844
489,1349,0.9811879556164442
489,779,0.97554488313299
489,615,0.9751417776862202
490,1045,0.998108216564122
490,1214,0.9942275582471516
490,735,0.9925619931760652
490,751,0.9924163867849228
490,937,0.9924099979101794
490,1336,0.9921780097647752
490,1461,0.9920000698270504
490,1264,0.9911295842386912
490,393,0.9909110988368716
491,1191,0.9899458203021424
491,129,0.9770634282372086
491,1105,0.9739045511268332
491,685,0.956493113313178
491,1373,0.9549310562583336
491,985,0.9539740923153766
491,652,0.951878778546048
491,456,0.950994610693066
491,719,0.9476906976292284
492,105,0.9460485048087608
492,1056,0.942137002763186
492,511,0.939931767822854
492,1291,0.9377758855855808
492,1129,0.9375387397252606
492,768,0.9332176540309784
492,617,0.926798772248349
492,905,0.9189382839933822
492,868,0.9144740887979972
493,762,0.9699228414041844
493,1003,0.957891097884202
493,1497,0.9457208997713044
493,1297,0.9456706592104652
493,1527,0.944757801371378
493,1533,0.94434727338503
493,758,0.9431511825160244
493,779,0.9424690876483184
493,610,0.9422847324487852
494,536,0.9830028819672952
494,564,0.9740999508123028
494,501,0.9692556239849076
494,399,0.967263564711287
494,855,0.9614144721807169
494,717,0.96140168895773
494,1071,0.9590197795161172
494,683,0.9576584759078256
494,681,0.9573644061838312
495,526,0.9874327698178734
495,1498,0.9776626010413147
495,919,0.970110339665284
495,1437,0.9595351588064848
495,1157,0.95804070068382
495,697,0.9562672903949796
495,503,0.9542123794784074
495,1226,0.9529229976764468
495,1225,0.9524992576266694
496,947,0.9711540543420324
496,632,0.9622945746124624
496,217,0.956989566722978
496,277,0.9533409159610472
496,147,0.9514513404812136
496,946,0.9460902518722863
496,87,0.9452194557873982
496,289,0.9432478275507096
496,607,0.9393145710964668
497,391,0.9862958300943624
497,529,0.970982223471828
497,265,0.9694357317394912
497,754,0.9675720749710054
497,338,0.96025525802615
497,618,0.9574562578893204
497,94,0.953771812648319
497,499,0.9519697031022284
497,542,0.9471263876496174
498,1092,0.9647246068942552
498,578,0.9623779405201413
498,512,0.9614774303748008
498,778,0.9570030687286094
498,33,0.9544812349626076
498,1009,0.9543553532017178
498,953,0.9543040163802672
498,753,0.9534102137853996
498,1100,0.951788200894944
499,455,0.9968261412607408
499,432,0.9829654204844828
499,271,0.9825788446425884
499,235,0.9752194750658754
499,486,0.9730742189178954
499,566,0.971894989113025
499,302,0.9718244342181088
499,542,0.9704605275522928
499,29,0.9687585606373728
500,650,0.9588411445059456
500,473,0.9408599676594772
500,390,0.9383336962662518
500,994,0.9301673345251296
500,398,0.9280144515454336
500,443,0.9277457419114326
500,296,0.927347452646273
500,322,0.9267508317761504
500,440,0.9239798155135928
501,855,0.9895408008510688
501,717,0.9777262828514792
501,494,0.9692556239849076
501,482,0.9666349912124804
501,195,0.9639218518084364
501,286,0.9635635464834752
501,536,0.963489969196481
501,681,0.9610024970792286
501,579,0.9606223997413098
502,806,0.9767118656969191
502,702,0.94731656556713
502,225,0.9440416312687734
502,310,0.941755171482681
502,90,0.939533042267996
502,450,0.9389034524479478
502,465,0.9371540928200092
502,74,0.9040058406316868
502,110,0.8967681527028718
503,1498,0.984479622290674
503,1516,0.9835198866040094
503,919,0.981486278194128
503,399,0.979469383668366
503,1308,0.9793782871311688
503,1226,0.9789707009623576
503,656,0.9776569058922384
503,526,0.9694281857408792
503,1157,0.9688881542716548
504,690,0.9667852356493056
504,654,0.9638946994138994
504,181,0.9617666148413108
504,204,0.9596088174117684
504,635,0.9565897739204602
504,1420,0.955544057587118
504,525,0.9541031953218814
504,206,0.9521366634480588
504,828,0.9515121430255812
505,545,0.9990267713729564
505,1086,0.9990260768473056
505,1057,0.9968979767433696
505,1353,0.9957028001356916
505,882,0.9946037401433732
505,790,0.9907247146725005
505,916,0.9906566181238612
505,813,0.9898151611309928
505,711,0.988775338704448
506,910,0.9969096432021514
506,324,0.9956122856022578
506,514,0.9763669753962848
506,1475,0.906820018964966
506,463,0.9055979253252284
506,847,0.905529852599778
506,1412,0.9041128318921776
506,1357,0.9039871516757816
506,1269,0.9038726113650972
507,788,0.9880497014847897
507,689,0.9856061790937344
507,321,0.9614499012536988
507,1114,0.955897816780056
507,427,0.9551228975608568
507,247,0.9548934008305742
507,404,0.9499118807111993
507,914,0.9480356597661744
507,761,0.9444924130433184
508,248,0.95888500261797
508,686,0.9338675117474298
508,711,0.9322374926358208
508,387,0.9290056978467348
508,545,0.9286454475658904
508,505,0.927088248693904
508,1116,0.9253108113583088
508,597,0.9238808112155305
508,1086,0.9232488763449838
509,1096,0.9994737464481412
509,1550,0.9961626744029576
509,784,0.996033820379658
509,1272,0.991434419656813
509,484,0.9892625827507318
509,1097,0.9891368263624686
509,890,0.9890655404802824
509,1173,0.9889254747362708
509,30,0.9883922436446262
510,1427,0.9888064381403612
510,1546,0.9819389854896028
510,1387,0.97845464795631
510,1406,0.9761144429665544
510,1001,0.9578168878691884
510,867,0.9557711676639852
510,1537,0.9482623758990928
510,1008,0.946988062497828
510,1280,0.9464197783053084
511,860,0.9718802209780276
511,1129,0.967594500882597
511,768,0.9661152901232848
511,1056,0.9650120562337748
511,1337,0.9634751000153332
511,1344,0.9618548033960328
511,617,0.960929529135151
511,1267,0.9607329721198729
511,1291,0.959703521892124
512,942,0.9752245673377355
512,1054,0.9616964353325445
512,498,0.9614774303748008
512,418,0.9603961585455922
512,345,0.957829483128978
512,850,0.957510295750724
512,1263,0.9566433435584172
512,778,0.9565200735598964
512,387,0.9560791189671292
513,969,0.9900870842047554
513,592,0.988756647197842
513,1310,0.987071883546082
513,533,0.9853555167898104
513,1362,0.9830159554555948
513,923,0.9816836836582712
513,1104,0.9804058386468631
513,611,0.9776672298458786
513,1082,0.9776473745886614
514,324,0.9793768851834804
514,506,0.9763669753962848
514,910,0.9693055935009848
514,1217,0.9070584408811884
514,974,0.9051879091167028
514,16,0.9050736847174538
514,798,0.9045480482752316
514,1536,0.9045062631080204
514,393,0.904421231561848
515,424,0.9914966279545372
515,419,0.9738278807049155
515,555,0.9736075630938164
515,1064,0.9731344538266566
515,686,0.9725759295867692
515,711,0.9717298529822572
515,1109,0.9712150479219016
515,328,0.9666293590168256
515,961,0.966329917166604
516,404,0.9559926156043984
516,465,0.9379769357777789
516,637,0.9264860316549012
516,680,0.9241072142722616
516,299,0.920964158726632
516,1363,0.9190330257388956
516,157,0.9159737673636188
516,898,0.9159580064248436
516,170,0.9137542947344238
517,132,0.9823205593896563
517,1408,0.9672212481577688
517,1224,0.9665973422919836
517,1230,0.9649512350019468
517,1322,0.9638888352277571
517,743,0.9637355904300298
517,1365,0.96350499563626
517,1315,0.9634506970568176
517,1284,0.9630293243230152
518,972,0.9956611834531002
518,1154,0.9950693260304172
518,902,0.995033261309751
518,1180,0.9948172044795948
518,1493,0.9948118663244968
518,532,0.994599634935774
518,1425,0.9943955465855024
518,1494,0.9943685649431072
518,1130,0.994230997914997
519,535,0.993106941643588
519,585,0.9801640746858368
519,472,0.9795130352065022
519,318,0.9743362313535736
519,1076,0.9736183440406244
519,304,0.961310046788994
519,359,0.9606487850439858
519,811,0.9563856085133452
519,1188,0.9527177510025548
520,1002,0.9894566716560448
520,1031,0.9877985607556342
520,734,0.9840862802760756
520,644,0.981529338437323
520,580,0.9791010930304548
520,1014,0.9759727306339804
520,1301,0.9751720898940268
520,392,0.9749457424232204
520,566,0.9744288899234298
521,665,0.959873000944724
521,831,0.9560482518563392
521,479,0.9506044970712186
521,958,0.9491575314643894
521,623,0.9459741635063896
521,197,0.945225379011751
521,876,0.9439043726108954
521,440,0.9419504558171192
521,130,0.9417381152536122
522,1223,0.9990056844124362
522,1233,0.995284899437606
522,1446,0.99223707772645
522,1525,0.9910016891247636
522,911,0.9907205688754486
522,1548,0.99002436417371
522,669,0.9893713522354132
522,1151,0.9887712136607572
522,68,0.9880011479299184
523,328,0.9958237226204774
523,686,0.9917934800590138
523,1109,0.9912922998196484
523,419,0.9894570564993532
523,804,0.9840083826240548
523,1064,0.9838824392678466
523,1501,0.9829990183923132
523,916,0.980547967818698
523,424,0.9800806137801034
524,884,0.9983041672622232
524,408,0.9952636989153704
524,1274,0.9937912461173476
524,878,0.9918628266674552
524,827,0.9909363000271784
524,395,0.9899584239633484
524,629,0.9895018520940432
524,923,0.9888882427647624
524,1210,0.9866656922896884
525,306,0.9876875090078464
525,307,0.9837451424062812
525,1081,0.9831795733070694
525,332,0.983079984182896
525,606,0.9820779491344956
525,921,0.9799577343973712
525,118,0.9795937557085423
525,964,0.9772986848039076
525,635,0.9755586445240174
526,1498,0.9897285078276736
526,495,0.9874327698178734
526,919,0.9859545444882412
526,656,0.9735096927975748
526,503,0.9694281857408792
526,1157,0.9673656087391032
526,319,0.9666520940571344
526,1226,0.965798948110207
526,1061,0.957684979062892
527,369,0.9779997066056384
527,1215,0.9610365955277018
527,273,0.9559206654725192
